log10c0,K,deltaE,id
1.35,[1;31.7109367852984],[0;1],59470
-2.4,[1;3.304525629098697],[0;1],9384
0,[1;1.382260775139135],[0;0.05],40888
0.75,[1;2.036660877916888],[0;0.05],50956
1.05,[1;31.80446892666036],[0;1],55829
2.85,[1;10.62698345813419],[0;0.05],78154
1.35,[1;4.448915008810268],[0;0.05],59001
-0.3,[1;4.083017222781558],[0;1],37439
-2.85,[1;4.761039483308073],[0;1],3628
1.5,[1;1.500555740745592],[0;0.05],60145
-3,[1;2.866383185288953],[0;1],1304
-0.45,[1;1.154814261451701],[0;0.05],34464
3,[1;116.6858188873044],[0;0.05],80847
0.8999999999999999,[1;28.74462741707979],[0;1],53983
1.2,[1;2.839926733045874],[0;1],57076
-2.85,[1;5.946359680104816],[0;1],3830
0.8999999999999999,[1;15.25285719078846],[0;1],53523
0.6000000000000001,[1;1.654536314468432],[0;0.05],48774
2.85,[1;1747.272689734844],[0;1],79897
1.5,[1;60.59605219568737],[0;1],61646
-0.45,[1;1.307910391158356],[0;0.05],34905
0,[1;1.289787159337815],[0;0.05],40679
-0.45,[1;6.908254958339932],[0;1],35870
-2.55,[1;1.232036400855896],[0;0.05],6778
-0.6000000000000001,[1;1.603620221921339],[0;1],33108
-0.75,[1;1.262206783956928],[0;0.05],30831
1.35,[1;5.88765960985555],[0;1],59111
1.5,[1;4.822746545257552],[0;0.05],60815
-2.25,[1;2.304027275294021],[0;1],11216
-0.3,[1;1.191771197824871],[0;0.05],36540
3,[1;69.55149847171029],[0;0.05],80528
1.2,[1;22.95062930791877],[0;1],57458
-0.8999999999999999,[1;4.450104269718738],[0;1],29564
1.5,[1;1.158419672818241],[0;0.05],60076
-0.75,[1;1.166561147535129],[0;0.05],30533
-0.75,[1;1.282427170180328],[0;0.05],30894
0.75,[1;2.618025710729731],[0;1],51107
-0.15,[1;1.097019619237743],[0;0.05],38265
1.5,[1;100.2640021003078],[0;1],62046
3,[1;2970.755194815801],[0;1],82070
-2.85,[1;3.863247453061036],[0;1],3475
-2.7,[1;1.422258892526155],[0;1],5061
-3,[1;1.191919692990402],[0;0.05],640
-2.7,[1;3.124225830364201],[0;1],5351
-2.4,[1;4.495253819838238],[0;1],9586
-0.8999999999999999,[1;1.14651745644291],[0;0.05],28480
2.25,[1;320.2472820704986],[0;1],71657
-1.5,[1;1.20639887315098],[0;0.05],20694
-2.7,[1;5.04920912557413],[0;1],5679
-2.4,[1;1.695274163396247],[0;1],9111
2.25,[1;26.3231456657976],[0;0.05],71009
0.6000000000000001,[1;5.498245684630112],[0;1],49288
-2.4,[1;4.171045649092324],[0;1],9531
2.25,[1;511.1754045871082],[0;1],72017
0.3,[1;1.15142700132398],[0;0.05],44285
2.7,[1;183.4612974803352],[0;1],77184
3,[1;370.2409649899158],[0;1],81190
2.55,[1;26.62189023421807],[0;0.05],74545
0.8999999999999999,[1;26.2222529834688],[0;1],53897
-1.95,[1;1.084321702454754],[0;0.05],14283
0.45,[1;2.506012727173743],[0;1],47137
0,[1;5.273689414715445],[0;1],41508
-2.85,[1;2.249568967322896],[0;1],3200
1.05,[1;38.90165148152291],[0;1],56011
0.8999999999999999,[1;13.17043178629567],[0;1],53452
2.85,[1;1757.742588795303],[0;1],79902
-0.45,[1;1.242644920897923],[0;0.05],34717
-2.55,[1;3.962183810793031],[0;1],7494
-0.8999999999999999,[1;1.257669911265495],[0;0.05],28835
2.55,[1;895.4385169337511],[0;1],75909
-2.85,[1;1.100033147670596],[0;0.05],2327
2.85,[1;90.51231328943865],[0;0.05],78917
-1.35,[1;5.57468983997375],[0;1],23767
-1.95,[1;1.970311477331476],[0;1],15163
0,[1;7.769149668875464],[0;1],41790
-0.15,[1;1.194858226471004],[0;0.05],38510
0.75,[1;1.509306467532878],[0;0.05],50487
-0.45,[1;6.047306201712937],[0;1],35746
0.15,[1;1.412709982076436],[0;0.05],42846
2.25,[1;407.7560048906114],[0;1],71822
-1.95,[1;3.177658623114753],[0;1],15367
2.85,[1;71.66649498061192],[0;0.05],78737
-0.6000000000000001,[1;1.047105100247775],[0;0.05],32158
2.25,[1;4.870249677472989],[0;0.05],70200
0.75,[1;1.74543530800333],[0;0.05],50697
-1.05,[1;1.088887393993916],[0;0.05],26299
-0.45,[1;7.706715498760129],[0;1],35985
-1.65,[1;1.048745993490197],[0;0.05],18166
2.7,[1;16.94964278084927],[0;0.05],76275
0.15,[1;1.430830080510203],[0;0.05],42882
-2.4,[1;1.059816157727451],[0;0.05],8195
-0.6000000000000001,[1;1.04644141047712],[0;0.05],32156
2.55,[1;10.88935401347874],[0;0.05],74246
1.65,[1;57.0165070782628],[0;1],63454
1.05,[1;25.44820103411863],[0;1],55666
-0.15,[1;1.290300786180186],[0;0.05],38749
2.25,[1;11.42014499158446],[0;0.05],70447
1.5,[1;13.29202193442751],[0;1],61169
-0.15,[1;4.401981374443574],[0;1],39449
-1.5,[1;1.16242369868864],[0;0.05],20547
2.7,[1;23.33100908506227],[0;0.05],76361
1.95,[1;14.4244319379184],[0;0.05],67049
2.85,[1;48.10922209457848],[0;0.05],78512
1.35,[1;1.870183847975655],[0;0.05],58284
0.75,[1;17.95515611081052],[0;1],51789
0.45,[1;1.098754537972887],[0;0.05],46169
1.05,[1;1.976738347883766],[0;0.05],54539
-1.5,[1;1.213877644318044],[0;0.05],20719
0.6000000000000001,[1;1.605133961915521],[0;0.05],48718
-3,[1;1.093026576078317],[0;0.05],302
2.7,[1;691.0025244665779],[0;1],77526
-0.3,[1;1.261479468742664],[0;0.05],36729
-2.55,[1;1.266785210741218],[0;0.05],6896
2.1,[1;12.3534599242924],[0;0.05],68654
-0.75,[1;2.116609221473008],[0;1],31189
-1.05,[1;1.104883787985782],[0;0.05],26351
-0.3,[1;1.075959573125469],[0;0.05],36226
1.5,[1;40.66290736861561],[0;1],61445
-1.95,[1;6.178271382487897],[0;1],15874
1.8,[1;4.234704050423095],[0;0.05],64385
-1.2,[1;7.013949384960634],[0;1],25999
-1.2,[1;3.040893912704038],[0;1],25345
1.8,[1;78.75004946952575],[0;1],65454
1.65,[1;6.285405912555206],[0;0.05],62814
2.1,[1;10.05239827329826],[0;0.05],68532
2.55,[1;326.1206510193713],[0;1],75368
2.1,[1;12.25915411892379],[0;0.05],68649
0.15,[1;7.834791930883628],[0;1],43706
-0.45,[1;1.270417461434277],[0;0.05],34797
-2.55,[1;5.893982055265186],[0;1],7822
-0.8999999999999999,[1;4.919762529532477],[0;1],29639
-1.65,[1;4.757871120194313],[0;1],19635
-3,[1;3.603692814337633],[0;1],1430
1.5,[1;60.69522207044892],[0;1],61647
-1.35,[1;2.5828832923111],[0;1],23270
-2.85,[1;4.103832245480177],[0;1],3516
1.95,[1;92.90604172096225],[0;1],67393
-1.8,[1;3.052003856592499],[0;1],17347
-2.7,[1;5.166586155769857],[0;1],5699
-1.05,[1;3.048456085894523],[0;1],27344
1.2,[1;50.64232971206312],[0;1],57984
-1.2,[1;1.989917465149923],[0;1],25172
0.3,[1;6.857308283402484],[0;1],45526
1.65,[1;5.817396278240357],[0;0.05],62746
-1.2,[1;1.038257107777871],[0;0.05],24134
-0.6000000000000001,[1;3.42876709122319],[0;1],33383
-2.25,[1;1.027133890643104],[0;0.05],10086
-2.4,[1;1.842641513735299],[0;1],9136
1.35,[1;14.51939571306765],[0;1],59231
1.5,[1;17.55632654917421],[0;1],61212
-0.45,[1;4.66562231002929],[0;1],35547
-1.8,[1;5.893201298714914],[0;1],17826
-1.95,[1;1.216893153756447],[0;0.05],14731
-0.45,[1;1.329781266830736],[0;0.05],34968
-1.35,[1;1.117670446114631],[0;0.05],22397
-3,[1;5.733698409367156],[0;1],1794
-0.45,[1;4.047683283095398],[0;1],35458
0.3,[1;1.26575638504128],[0;0.05],44479
-0.15,[1;1.08224399283925],[0;0.05],38228
-0.8999999999999999,[1;1.138689818779348],[0;0.05],28455
1.35,[1;63.00098015944226],[0;1],59905
0.3,[1;1.077761161299946],[0;0.05],44160
-1.5,[1;7.024593830987156],[0;1],22012
1.95,[1;105.5382823005027],[0;1],67440
2.1,[1;363.8695582166494],[0;1],70015
2.4,[1;5.964157408330783],[0;0.05],72189
0.75,[1;1.423850315743572],[0;0.05],50411
-2.25,[1;1.247276022028464],[0;0.05],10832
-0.45,[1;1.381519391605347],[0;1],35074
-2.25,[1;1.255538729372687],[0;0.05],10860
0,[1;1.41898474696454],[0;0.05],40971
-2.55,[1;1.164011188283782],[0;0.05],6547
-0.15,[1;2.940392384754852],[0;1],39266
2.4,[1;465.4562878600153],[0;1],73679
-2.7,[1;1.269658806065761],[0;0.05],4907
-2.55,[1;1.251177694436794],[0;0.05],6843
-3,[1;3.398884584046333],[0;1],1395
2.4,[1;9.36198519075403],[0;0.05],72280
2.1,[1;10.12784291759315],[0;0.05],68536
1.95,[1;3.767658768157157],[0;0.05],66256
0.8999999999999999,[1;29.80050508696346],[0;1],54019
-1.65,[1;1.528934092497781],[0;1],19092
1.05,[1;10.2009571937271],[0;1],55275
2.85,[1;2063.463641360715],[0;1],80048
3,[1;111.9576111967119],[0;0.05],80815
2.7,[1;186.429374831132],[0;1],77186
-2.25,[1;1.06343078361951],[0;0.05],10209
0.75,[1;1.041546478791411],[0;0.05],50071
0.3,[1;10.08681871005612],[0;1],45800
-1.35,[1;1.283514048505187],[0;0.05],22948
-2.85,[1;1.803606913082537],[0;1],3124
1.5,[1;3.712043947928181],[0;0.05],60591
1.95,[1;89.68078880703703],[0;1],67381
0.8999999999999999,[1;22.11606204503231],[0;1],53757
-0.8999999999999999,[1;1.134932552700838],[0;0.05],28443
0.6000000000000001,[1;12.87331117288618],[0;1],49706
-2.55,[1;1.353078254996797],[0;1],7051
-1.5,[1;1.016138934660859],[0;0.05],20058
1.05,[1;2.16586656431829],[0;0.05],54636
-0.8999999999999999,[1;1.011568983123095],[0;0.05],28049
1.8,[1;77.02205364379671],[0;1],65445
-1.2,[1;1.710467080251141],[0;1],25126
-1.95,[1;4.917658921449476],[0;1],15661
-0.45,[1;5.908443499031163],[0;1],35726
-1.2,[1;1.296141212972508],[0;0.05],24983
1.8,[1;98.14200262492939],[0;1],65555
0.6000000000000001,[1;1.405760181969842],[0;0.05],48492
-2.85,[1;5.9991709760017],[0;1],3839
0,[1;2.08799547323457],[0;1],41148
3,[1;61.12937852284236],[0;0.05],80471
2.1,[1;245.4214666736726],[0;1],69701
1.65,[1;50.95991181065887],[0;1],63410
-2.55,[1;1.025899393061611],[0;0.05],6078
2.7,[1;337.8013197217658],[0;1],77288
2.7,[1;25.63126903192974],[0;0.05],76392
-3,[1;1.073130919421448],[0;0.05],234
2.4,[1;362.4012913821234],[0;1],73541
2.1,[1;11.22179025986905],[0;0.05],68594
2.25,[1;3.146593015864707],[0;0.05],70135
-2.7,[1;1.218599797930619],[0;0.05],4733
-1.05,[1;4.260490553739771],[0;1],27541
-3,[1;1.31569229879768],[0;1],1039
-2.85,[1;4.649548969747984],[0;1],3609
0,[1;1.086699170568409],[0;0.05],40220
1.95,[1;11.80391394535416],[0;0.05],66854
-2.55,[1;3.767826060586991],[0;1],7461
-0.8999999999999999,[1;6.554173273684289],[0;1],29900
-2.85,[1;1.146683125712844],[0;0.05],2486
0.8999999999999999,[1;11.35197579927379],[0;1],53390
0.6000000000000001,[1;9.856238927690518],[0;1],49535
-3,[1;1.110884068506379],[0;1],1004
2.55,[1;28.4634914640705],[0;0.05],74580
0,[1;1.610141382012439],[0;1],41094
2.7,[1;790.4331157182687],[0;1],77593
-2.1,[1;1.246463486625796],[0;0.05],12830
0,[1;1.434470759180072],[0;0.05],41006
-1.5,[1;1.202509912144106],[0;0.05],20681
1.2,[1;51.48466280420439],[0;1],58000
0.8999999999999999,[1;5.720628226560888],[0;1],53198
-1.05,[1;1.156256822536584],[0;0.05],26518
-1.65,[1;3.503164466706342],[0;1],19424
0.75,[1;20.02409452255162],[0;1],51881
1.2,[1;1.729010737584131],[0;0.05],56317
-1.5,[1;1.092721551411599],[0;0.05],20314
2.1,[1;12.41004340751357],[0;0.05],68657
0.45,[1;1.068193393445293],[0;0.05],46126
2.7,[1;13.16534415858343],[0;0.05],76224
-1.2,[1;1.153682266757803],[0;0.05],24514
-1.8,[1;5.76863940668032],[0;1],17805
-1.8,[1;1.055148043483113],[0;0.05],16186
2.85,[1;19.00290270650163],[0;0.05],78234
0.8999999999999999,[1;11.00001657597924],[0;1],53378
2.7,[1;9.826257138937091],[0;0.05],76179
-1.2,[1;7.123299535573201],[0;1],26017
-2.1,[1;1.191197920543598],[0;0.05],12643
-0.15,[1;1.344611196725996],[0;0.05],38885
0.15,[1;5.257711264747867],[0;1],43450
0.6000000000000001,[1;1.244320351305864],[0;0.05],48309
2.4,[1;4.433267967898328],[0;0.05],72148
-0.6000000000000001,[1;1.13106185623566],[0;0.05],32411
-1.8,[1;1.089254275825918],[0;0.05],16301
1.8,[1;9.293891829085332],[0;0.05],64912
-2.4,[1;1.056574076019992],[0;0.05],8184
0.3,[1;1.115478071392251],[0;0.05],44224
1.2,[1;2.934599975711328],[0;0.05],56775
-1.35,[1;4.16607267266377],[0;1],23533
-1.65,[1;1.228329599818807],[0;0.05],18770
2.7,[1;463.9446071306272],[0;1],77373
-0.45,[1;2.672942526545841],[0;1],35260
-0.45,[1;1.153078477668179],[0;0.05],34459
2.25,[1;24.59948900418932],[0;0.05],70944
1.8,[1;4.541903308330479],[0;0.05],64417
-1.95,[1;1.018035976803908],[0;0.05],14059
-2.85,[1;5.447586329967573],[0;1],3745
-1.5,[1;5.211739700090718],[0;1],21709
2.55,[1;32.14669392377536],[0;0.05],74650
3,[1;1581.844185704249],[0;1],81600
2.55,[1;862.8158665763651],[0;1],75878
0.75,[1;2.092882030409852],[0;0.05],51006
0.3,[1;1.451983628622037],[0;0.05],44795
0,[1;1.20749006584956],[0;0.05],40493
1.65,[1;137.9546438362425],[0;1],64042
-1.8,[1;1.019855507406644],[0;0.05],16067
2.85,[1;26.01773507700936],[0;0.05],78301
-0.6000000000000001,[1;1.135375839744919],[0;0.05],32424
-0.15,[1;1.051095375026212],[0;0.05],38150
-0.45,[1;1.039905374982533],[0;0.05],34133
1.35,[1;2.758533355264566],[0;0.05],58531
-1.5,[1;1.0394727007021],[0;0.05],20136
-1.8,[1;4.594198710354144],[0;1],17607
0.15,[1;1.211878891102184],[0;0.05],42447
0.3,[1;1.101923556827829],[0;0.05],44201
-1.05,[1;1.220242398504048],[0;0.05],26726
-1.5,[1;1.180372749489595],[0;0.05],20607
-1.8,[1;3.80530672746838],[0;1],17474
0.15,[1;1.083528193863001],[0;0.05],42192
-2.55,[1;1.108354196179325],[0;0.05],6358
1.35,[1;44.08309186656908],[0;1],59642
-0.8999999999999999,[1;3.873990137680551],[0;1],29472
-2.1,[1;1.007964492891389],[0;0.05],12023
0.6000000000000001,[1;11.46181538566014],[0;1],49626
-2.1,[1;1.161644141890016],[0;0.05],12543
2.55,[1;241.9331662261174],[0;1],75288
-1.35,[1;1.126700043340978],[0;0.05],22427
0.3,[1;9.132109423344644],[0;1],45719
0,[1;7.89303776659972],[0;1],41804
0.15,[1;1.268755866741508],[0;0.05],42560
-2.25,[1;1.104449223649759],[0;0.05],10348
-1.05,[1;7.047554583861077],[0;1],27994
-2.25,[1;1.244620151810678],[0;0.05],10823
0.15,[1;3.30476732244186],[0;1],43256
1.5,[1;52.66246221476329],[0;1],61566
1.8,[1;3.341906207129758],[0;0.05],64292
2.4,[1;51.74275127485493],[0;1],73125
-2.7,[1;1.26114897137657],[0;0.05],4878
0.75,[1;3.899867987569328],[0;1],51164
1.5,[1;55.24087895856361],[0;1],61592
-1.35,[1;1.728081421550342],[0;1],23128
2.85,[1;1236.34161558443],[0;1],79653
-1.95,[1;1.284658471497715],[0;0.05],14960
-3,[1;2.597206654048958],[0;1],1258
-3,[1;1.218252179742141],[0;0.05],730
2.7,[1;1115.437585630512],[0;1],77812
2.4,[1;325.8092998791038],[0;1],73492
1.8,[1;131.1659228499732],[0;1],65727
1.2,[1;2.805617720977196],[0;0.05],56726
-0.45,[1;6.061192471981114],[0;1],35748
-0.75,[1;6.853956850955392],[0;1],31927
0.8999999999999999,[1;1.214033959872135],[0;0.05],52182
-0.45,[1;6.331974742210572],[0;1],35787
1.35,[1;3.654075975972821],[0;0.05],58780
0.75,[1;1.411481662195119],[0;0.05],50400
-2.4,[1;1.283814530242811],[0;0.05],8955
-2.7,[1;1.469209704604446],[0;1],5069
-0.8999999999999999,[1;2.439966917715933],[0;1],29243
-2.25,[1;2.776181980678171],[0;1],11296
-0.15,[1;1.228402891808122],[0;0.05],38594
-2.4,[1;6.310819576015362],[0;1],9894
0.6000000000000001,[1;7.456696089406245],[0;1],49399
0.15,[1;4.251039129538585],[0;1],43350
-0.45,[1;1.269723147920869],[0;0.05],34795
1.5,[1;4.931833407495259],[0;0.05],60837
0.75,[1;2.932864164690334],[0;1],51121
0,[1;2.831324059580107],[0;1],41232
0.3,[1;4.358562989787264],[0;1],45314
2.85,[1;3.926248059440235],[0;0.05],78090
-0.15,[1;1.285508691132026],[0;0.05],38737
-2.1,[1;1.111698255965462],[0;0.05],12374
0.3,[1;1.299937334812431],[0;0.05],44537
-1.65,[1;1.264008462003299],[0;0.05],18890
0,[1;1.299963681650879],[0;0.05],40702
-1.95,[1;2.118270686373544],[0;1],15188
-2.1,[1;4.374740975337511],[0;1],13568
-2.55,[1;2.371984036379976],[0;1],7224
0.45,[1;1.411497318511079],[0;1],47060
1.35,[1;2.100363477394644],[0;0.05],58348
3,[1;2465.427997883726],[0;1],81899
3,[1;93.04478043434186],[0;0.05],80687
1.95,[1;9.761253766534855],[0;0.05],66702
1.8,[1;196.2537656191003],[0;1],66066
-0.75,[1;7.008016936467014],[0;1],31951
-2.1,[1;1.241143806468152],[0;0.05],12812
2.85,[1;95.11906887604074],[0;0.05],78961
1.65,[1;8.839044722322491],[0;1],63104
2.85,[1;1353.604485061575],[0;1],79709
-1.35,[1;1.194121035964361],[0;0.05],22651
2.4,[1;14.88812268304679],[0;0.05],72428
2.55,[1;776.5236946632798],[0;1],75796
2.4,[1;258.5995195674352],[0;1],73402
-1.2,[1;1.070454652124905],[0;0.05],24240
3,[1;27.29314223703965],[0;0.05],80242
-0.8999999999999999,[1;1.070432818353084],[0;0.05],28237
-0.3,[1;4.363325613773741],[0;1],37477
-1.05,[1;1.047665917168723],[0;0.05],26165
2.7,[1;714.7471432729519],[0;1],77542
0.8999999999999999,[1;2.429759777002082],[0;0.05],53011
0.75,[1;1.165233014275934],[0;0.05],50181
2.4,[1;38.5982396263299],[0;0.05],73063
-2.85,[1;1.071280331015626],[0;0.05],2229
-0.15,[1;5.224624357710996],[0;1],39552
-2.25,[1;1.117138381356958],[0;0.05],10391
-0.15,[1;1.032326336087586],[0;0.05],38103
2.25,[1;384.9507013677941],[0;1],71779
2.7,[1;49.00487816945408],[0;0.05],76707
-1.05,[1;4.918803691097343],[0;1],27648
-1.35,[1;1.01142218541796],[0;0.05],22044
2.55,[1;3.68080062805637],[0;0.05],74109
-2.25,[1;3.496217906389],[0;1],11418
0.3,[1;1.180893337333593],[0;0.05],44335
-0.45,[1;1.156202888478519],[0;0.05],34468
0.15,[1;1.345262949017414],[0;0.05],42712
2.25,[1;163.2619368901751],[0;1],71361
-0.8999999999999999,[1;1.27207276456645],[0;0.05],28881
1.35,[1;43.79536732979533],[0;1],59638
1.8,[1;6.62509827601493],[0;0.05],64634
2.85,[1;1960.858630568214],[0;1],79999
1.95,[1;208.2088333937888],[0;1],67822
0.8999999999999999,[1;2.171706058340776],[0;1],53077
2.7,[1;1121.373740332105],[0;1],77816
2.4,[1;310.1270178063811],[0;1],73471
1.95,[1;8.847432107589375],[0;0.05],66634
2.1,[1;15.33352337394054],[0;0.05],68812
3,[1;45.1716775670926],[0;0.05],80363
1.95,[1;202.5646407944197],[0;1],67801
2.85,[1;53.44887061541273],[0;0.05],78563
1.05,[1;2.074227119241768],[0;0.05],54589
-0.8999999999999999,[1;1.201937131100931],[0;0.05],28657
-1.95,[1;1.650719585800608],[0;1],15109
-2.85,[1;1.221792524321747],[0;0.05],2742
-2.25,[1;3.407688899129472],[0;1],11403
-1.8,[1;5.483926510601247],[0;1],17757
1.5,[1;2.026156076981812],[0;0.05],60251
-1.05,[1;1.128888806870578],[0;1],27032
-0.3,[1;2.460179169668916],[0;1],37219
-1.65,[1;1.118022450898419],[0;0.05],18399
0.45,[1;3.401525334261377],[0;1],47200
0,[1;1.232710142886283],[0;0.05],40550
-0.6000000000000001,[1;1.21435492245289],[0;0.05],32662
1.35,[1;1.927728755330402],[0;0.05],58300
-2.1,[1;1.059683605535158],[0;0.05],12198
-2.85,[1;1.135240678268519],[0;0.05],2447
-0.45,[1;1.040599688495942],[0;0.05],34135
0.8999999999999999,[1;12.58383308080474],[0;1],53432
-1.35,[1;1.172450002621131],[0;0.05],22579
-2.85,[1;6.316038751383008],[0;1],3893
-2.4,[1;1.020026973135907],[0;0.05],8060
0.8999999999999999,[1;2.159924372476255],[0;0.05],52827
0,[1;7.379787076027801],[0;1],41746
2.55,[1;32.62024852573741],[0;0.05],74659
-2.55,[1;2.177626286173936],[0;1],7191
2.85,[1;118.1563959273768],[0;1],79119
2.25,[1;311.2312318405477],[0;1],71640
-1.65,[1;1.045772754974822],[0;0.05],18156
-0.45,[1;1.331517050614258],[0;0.05],34973
-1.05,[1;2.457820000041002],[0;1],27248
0,[1;8.724857851319726],[0;1],41898
-2.7,[1;1.283744049689248],[0;0.05],4955
0,[1;1.065018753466665],[0;0.05],40171
1.2,[1;26.42525331300152],[0;1],57524
-2.7,[1;5.413077919180885],[0;1],5741
-0.3,[1;1.322335895734388],[0;0.05],36894
1.35,[1;2.474405375200501],[0;0.05],58452
-1.95,[1;1.218372745846868],[0;0.05],14736
0.6000000000000001,[1;1.535441357421235],[0;0.05],48639
-1.8,[1;3.929868619502974],[0;1],17495
0,[1;1.316777066342028],[0;0.05],40740
-1.8,[1;1.267199835875339],[0;0.05],16901
1.65,[1;7.187012708073517],[0;0.05],62945
-3,[1;1.426873909527243],[0;1],1058
2.1,[1;19.01144978331641],[0;0.05],69007
0.6000000000000001,[1;1.073176487104706],[0;0.05],48115
2.1,[1;17.42711225312373],[0;0.05],68923
1.35,[1;3.474248140489236],[0;0.05],58730
0.3,[1;1.395997590203771],[0;0.05],44700
0,[1;1.288459786862198],[0;0.05],40676
-0.15,[1;7.948131710081785],[0;1],39893
0.15,[1;4.764441918495319],[0;1],43401
-0.8999999999999999,[1;1.24952916809539],[0;0.05],28809
-2.85,[1;1.041060533919075],[0;0.05],2126
-1.65,[1;1.207219606359649],[0;0.05],18699
2.25,[1;15.42433200547447],[0;0.05],70598
-1.65,[1;1.210490168726561],[0;0.05],18710
3,[1;31.57808045663912],[0;0.05],80271
1.95,[1;4.896497288030983],[0;0.05],66340
1.65,[1;1.522719633939391],[0;0.05],62122
-1.05,[1;4.869584017276216],[0;1],27640
-2.1,[1;1.08923738418874],[0;0.05],12298
-2.55,[1;1.048279982479276],[0;0.05],6154
2.1,[1;383.1079425118463],[0;1],70066
-3,[1;1.00642195298371],[0;0.05],6
-0.75,[1;1.224012721090505],[0;0.05],30712
0.6000000000000001,[1;7.650776760149826],[0;1],49410
-1.8,[1;1.045954189547226],[0;0.05],16155
-1.5,[1;3.668121331208602],[0;1],21451
-3,[1;2.240255166969835],[0;1],1197
2.1,[1;18.5776430786208],[0;0.05],68984
-2.1,[1;1.085986468536846],[0;0.05],12287
-2.85,[1;2.777681926291742],[0;1],3290
-2.1,[1;1.195630987341635],[0;0.05],12658
-1.35,[1;2.793573894259174],[0;1],23305
-0.3,[1;1.264430083384687],[0;0.05],36737
0.3,[1;1.335296938023968],[0;0.05],44597
-0.75,[1;3.015293053624138],[0;1],31329
-1.65,[1;6.464510028019184],[0;1],19922
-3,[1;4.545810673677614],[0;1],1591
-1.65,[1;1.89166919137345],[0;1],19153
1.5,[1;5.05083725720912],[0;0.05],60861
-0.3,[1;3.935486490680408],[0;1],37419
2.7,[1;10.49407454286636],[0;0.05],76188
1.2,[1;2.226513720130071],[0;0.05],56506
2.55,[1;32.51679780289824],[0;1],75089
-1.5,[1;1.196227744363772],[0;0.05],20660
-2.1,[1;4.41020550972181],[0;1],13574
1.8,[1;87.96602720674728],[0;1],65502
-1.65,[1;1.142997654427563],[0;0.05],18483
-2.55,[1;2.595789930556628],[0;1],7262
-1.35,[1;1.197130901706476],[0;0.05],22661
1.35,[1;4.542425483261733],[0;0.05],59027
2.4,[1;36.0218647143826],[0;0.05],72994
-3,[1;1.29256830901927],[0;0.05],984
1.95,[1;203.370954022901],[0;1],67804
-2.7,[1;1.188668655230709],[0;0.05],4631
-1.05,[1;5.743233227601217],[0;1],27782
-2.7,[1;1.244422744573679],[0;0.05],4821
1.5,[1;44.62970235907765],[0;1],61485
1.35,[1;3.902238388940168],[0;0.05],58849
-2.1,[1;7.010938031237034],[0;1],14014
-1.8,[1;1.140561912306835],[0;0.05],16474
0.15,[1;1.724292070163288],[0;1],43099
0.15,[1;5.710713725592043],[0;1],43495
-0.8999999999999999,[1;1.6572031513597],[0;1],29118
0.75,[1;13.18760237940711],[0;1],51577
-1.2,[1;3.618019707603696],[0;1],25440
1.35,[1;3.003099211522242],[0;0.05],58599
-2.25,[1;1.179698879820357],[0;0.05],10603
-0.15,[1;8.099881386606842],[0;1],39912
-1.05,[1;1.356529798293289],[0;1],27069
1.2,[1;51.90582935027503],[0;1],58008
1.5,[1;46.31559023002401],[0;1],61502
2.4,[1;660.3646507638545],[0;1],73940
1.35,[1;2.067994467007598],[0;0.05],58339
-0.45,[1;3.499175607502393],[0;1],35379
2.55,[1;13.36236137928057],[0;0.05],74293
3,[1;976.0425753470822],[0;1],81395
1.95,[1;3.754220214349134],[0;0.05],66255
